2018-11-16 00:00:00,14139505,3996165
2018-11-17 00:00:00,15936931,4711399
2018-11-18 00:00:00,16033390,4657739
2018-11-19 00:00:00,13843028,3588368
2018-11-20 00:00:00,13747707,3682323
2018-11-21 00:00:00,13815779,3656957
2018-11-22 00:00:00,14177886,3845094
2018-11-23 00:00:00,14877122,4159517
2018-11-24 00:00:00,16494360,4946036
2018-11-25 00:00:00,16607492,4888333
2018-11-26 00:00:00,14152745,3793390
2018-11-27 00:00:00,13992811,3757612
2018-11-28 00:00:00,13791232,3719830
2018-11-29 00:00:00,13728898,3739376
2018-11-30 00:00:00,14686463,4173583
2018-12-01 00:00:00,16371766,4935137
2018-12-02 00:00:00,16450588,4859159
2018-12-03 00:00:00,13853565,3702386
2018-12-04 00:00:00,13799615,3648298
2018-12-05 00:00:00,13832515,3684270
2018-12-06 00:00:00,13782278,3621498
2018-12-07 00:00:00,15227194,4293873
2018-12-08 00:00:00,16913969,5103845
2018-12-09 00:00:00,16903156,5033806
2018-12-10 00:00:00,14467876,3889808
2018-12-11 00:00:00,14264975,3827209
2018-12-12 00:00:00,14095192,3779770
2018-12-13 00:00:00,13831313,3759846
2018-12-14 00:00:00,14768223,4223134
2018-12-15 00:00:00,16497087,4935697
2018-12-16 00:00:00,16664337,4904289
2018-12-17 00:00:00,14316231,3844026
2018-12-18 00:00:00,14329948,3890689
2018-12-19 00:00:00,14791903,4165422
2018-12-20 00:00:00,14685628,4279036
2018-12-21 00:00:00,15738271,4710838
2018-12-22 00:00:00,16941351,5283540
2018-12-23 00:00:00,16909148,5325202
2018-12-24 00:00:00,15869406,4784527
2018-12-25 00:00:00,15339174,4634519
2018-12-26 00:00:00,15906318,4864137
2018-12-27 00:00:00,16081722,4905221
2018-12-28 00:00:00,16291364,5040480
2018-12-29 00:00:00,16859487,5349596
2018-12-30 00:00:00,16966739,5170949
2018-12-31 00:00:00,16379762,4986224
2019-01-01 00:00:00,16067952,4915125
2019-01-02 00:00:00,16124928,4838979
2019-01-03 00:00:00,15938390,4737719
2019-01-04 00:00:00,16473114,5088225
2019-01-05 00:00:00,17469182,5555946
2019-01-06 00:00:00,17258149,5339431
2019-01-07 00:00:00,15097281,4370055
2019-01-08 00:00:00,14979410,4289229
2019-01-09 00:00:00,14535801,4151915
2019-01-10 00:00:00,14325593,4110798
2019-01-11 00:00:00,15324609,4562003
2019-01-12 00:00:00,17187651,5395152
2019-01-13 00:00:00,17487415,5386556
2019-01-14 00:00:00,14762454,4184954
2019-01-15 00:00:00,14742039,4161621
2019-01-16 00:00:00,14776153,4130510
2019-01-17 00:00:00,14764840,4164142
2019-01-18 00:00:00,15393476,4493658
2019-01-19 00:00:00,17096523,5264010
2019-01-20 00:00:00,17437820,5307278
2019-01-21 00:00:00,15488530,4218341
2019-01-22 00:00:00,14847653,4141557
2019-01-23 00:00:00,15010747,4203240
2019-01-24 00:00:00,14864154,4107577
2019-01-25 00:00:00,15475471,4419933
2019-01-26 00:00:00,17207751,5259396
2019-01-27 00:00:00,17532448,5307336
2019-01-28 00:00:00,14998527,4174274
2019-01-29 00:00:00,14829931,4053959
2019-01-30 00:00:00,15187417,4224942
2019-01-31 00:00:00,15059077,4172959
2019-02-01 00:00:00,15424383,4377674
2019-02-02 00:00:00,16853645,5067583
2019-02-03 00:00:00,17077277,5138549
2019-02-04 00:00:00,14940058,3946270
2019-02-05 00:00:00,14808986,3899820
2019-02-06 00:00:00,14885692,3997976
2019-02-07 00:00:00,14814618,4027648
2019-02-08 00:00:00,15303154,4369933
2019-02-09 00:00:00,17128316,5155198
2019-02-10 00:00:00,17615173,5339890
2019-02-11 00:00:00,15000182,4260104
2019-02-12 00:00:00,14923380,4264569
2019-02-13 00:00:00,14844447,4198277
2019-02-14 00:00:00,14342494,4004771
2019-02-15 00:00:00,15289810,4462987
2019-02-16 00:00:00,16734374,5108990
2019-02-17 00:00:00,16997412,5142724
2019-02-18 00:00:00,15119282,4023873
2019-02-19 00:00:00,14662568,3264783
2019-02-20 00:00:00,14526285,2895211
2019-02-21 00:00:00,14401197,4108224
2019-02-22 00:00:00,15133751,4371942
2019-02-23 00:00:00,16716924,4984037
2019-02-24 00:00:00,16863976,5024046
2019-02-25 00:00:00,14296089,4009026
2019-02-26 00:00:00,14184269,3975871
2019-02-27 00:00:00,14278701,3868439
2019-02-28 00:00:00,14241756,3775705
2019-03-01 00:00:00,15138782,4349957
2019-03-02 00:00:00,16940967,5167849
2019-03-03 00:00:00,16867529,4987872
2019-03-04 00:00:00,14622413,4142735
2019-03-05 00:00:00,14510773,4131932
2019-03-06 00:00:00,14296723,4076587
2019-03-07 00:00:00,14307761,4096301
2019-03-08 00:00:00,15136550,4593102
2019-03-09 00:00:00,17084935,5427382
2019-03-10 00:00:00,17283096,5319220
2019-03-11 00:00:00,14372892,4121811
2019-03-12 00:00:00,14337751,4059401
2019-03-13 00:00:00,14241714,4067630
2019-03-14 00:00:00,14173812,4088947
2019-03-15 00:00:00,15119277,4570541
2019-03-16 00:00:00,17210439,5378405
2019-03-17 00:00:00,17153725,5215561
2019-03-18 00:00:00,14260181,4043782
2019-03-19 00:00:00,14222177,4055217
2019-03-20 00:00:00,14320671,3978348
2019-03-21 00:00:00,14262992,4021245
2019-03-22 00:00:00,15105139,4449594
2019-03-23 00:00:00,16844669,5225781
2019-03-24 00:00:00,17134921,5207114
2019-03-25 00:00:00,14492188,4115940
2019-03-26 00:00:00,14442461,4084587
2019-03-27 00:00:00,14493542,4101168
2019-03-28 00:00:00,14460769,4144249
2019-03-29 00:00:00,15177476,4501423
2019-03-30 00:00:00,16809747,5202934
2019-03-31 00:00:00,17122817,5204747
2019-04-01 00:00:00,14819252,4214449
2019-04-02 00:00:00,14585131,4059242
2019-04-03 00:00:00,14855335,4264261
2019-04-04 00:00:00,15029969,4398368
2019-04-05 00:00:00,15346490,4576061
2019-04-06 00:00:00,16585877,5100317
2019-04-07 00:00:00,17012794,5137617
2019-04-08 00:00:00,14870593,4243263
2019-04-09 00:00:00,14874894,4245062
2019-04-10 00:00:00,14754229,4188535
2019-04-11 00:00:00,14669725,4240822
2019-04-12 00:00:00,15418887,4630265
2019-04-13 00:00:00,16885742,5266796
2019-04-14 00:00:00,17125670,5223512
2019-04-15 00:00:00,14881731,4239179
2019-04-16 00:00:00,14818702,4176133
2019-04-17 00:00:00,14713595,4061683
2019-04-18 00:00:00,14653162,4141056
2019-04-19 00:00:00,15729483,4716398
2019-04-20 00:00:00,16108359,4911695
2019-04-21 00:00:00,15861978,4699669
2019-04-22 00:00:00,15473248,4439819
2019-04-23 00:00:00,14706956,4072672
2019-04-24 00:00:00,14402297,3915972
2019-04-25 00:00:00,14385939,3960530
2019-04-26 00:00:00,14943955,4267624
2019-04-27 00:00:00,16218156,4751265
2019-04-28 00:00:00,16684855,4926066
2019-04-29 00:00:00,14568916,3981336
2019-04-30 00:00:00,14897049,4228487
2019-05-01 00:00:00,15924481,4631688
2019-05-02 00:00:00,14697205,4196776
2019-05-03 00:00:00,15221032,4495495
2019-05-04 00:00:00,16393988,4943415
2019-05-05 00:00:00,16960333,5074638
2019-05-06 00:00:00,14853932,4150679
2019-05-07 00:00:00,14577700,4079960
2019-05-08 00:00:00,15015000,4338663
2019-05-09 00:00:00,14742417,4196780
2019-05-10 00:00:00,15373738,4507155
2019-05-11 00:00:00,16920996,5185843
2019-05-12 00:00:00,16978564,5060486
2019-05-13 00:00:00,14597507,4011072
2019-05-14 00:00:00,14622297,4052841
2019-05-15 00:00:00,14507167,4056104
2019-05-16 00:00:00,14245647,4039510
2019-05-17 00:00:00,14911356,4377059
2019-05-18 00:00:00,16459757,4992983
2019-05-19 00:00:00,16803252,5001676
2019-05-20 00:00:00,14560755,3984997
2019-05-21 00:00:00,14448750,4029346
2019-05-22 00:00:00,14650008,4030156
2019-05-23 00:00:00,14512962,4097585
2019-05-24 00:00:00,15024006,4434065
2019-05-25 00:00:00,16457738,5165144
2019-05-26 00:00:00,16667050,5182033
2019-05-27 00:00:00,15296020,4672524
2019-05-28 00:00:00,14785858,4414941
2019-05-29 00:00:00,14713340,4193601
2019-05-30 00:00:00,15289033,4444020
2019-05-31 00:00:00,15291794,4509498
2019-06-01 00:00:00,16110983,4873636
2019-06-02 00:00:00,16387381,4851811
2019-06-03 00:00:00,14601273,4107024
2019-06-04 00:00:00,14464902,4061996
2019-06-05 00:00:00,14576409,4096913
2019-06-06 00:00:00,14795867,4236346
2019-06-07 00:00:00,15008799,4346158
2019-06-08 00:00:00,16120389,4867779
2019-06-09 00:00:00,16356348,4853658
2019-06-10 00:00:00,15649221,4444323
2019-06-11 00:00:00,15015793,4247782
2019-06-12 00:00:00,14759428,4256713
2019-06-13 00:00:00,14537139,4219109
2019-06-14 00:00:00,14796149,4457269
2019-06-15 00:00:00,15829335,4958058
2019-06-16 00:00:00,16156910,4986386
2019-06-17 00:00:00,14660867,4263564
2019-06-18 00:00:00,14519264,4198489
2019-06-19 00:00:00,14603913,4217778
2019-06-20 00:00:00,15034264,4404379
2019-06-21 00:00:00,15187624,4579038
2019-06-22 00:00:00,16030082,4991958
2019-06-23 00:00:00,16318648,5020392
2019-06-24 00:00:00,14843762,4315824
2019-06-25 00:00:00,14835336,4282165
2019-06-26 00:00:00,15343852,4465716
2019-06-27 00:00:00,15229267,4484686
2019-06-28 00:00:00,15499898,4717399
2019-06-29 00:00:00,16201622,5115578
2019-06-30 00:00:00,16492721,5115064
2019-07-01 00:00:00,15383713,4594180
2019-07-02 00:00:00,15370348,4638463
2019-07-03 00:00:00,15292196,4591540
2019-07-04 00:00:00,15321697,4612873
2019-07-05 00:00:00,15446067,4771613
2019-07-06 00:00:00,16164556,5070850
2019-07-07 00:00:00,16531494,5241697
2019-07-08 00:00:00,15328609,4646820
2019-07-09 00:00:00,15317249,4610620
2019-07-10 00:00:00,14968554,4524405
2019-07-11 00:00:00,14766637,4470542
2019-07-12 00:00:00,14981866,4596386
2019-07-13 00:00:00,15680796,4916835
2019-07-14 00:00:00,16046689,5021674
2019-07-15 00:00:00,14859784,4397638
2019-07-16 00:00:00,14725575,4336930
2019-07-17 00:00:00,14326050,4247279
2019-07-18 00:00:00,14378885,4217806
2019-07-19 00:00:00,14662218,4359413
2019-07-20 00:00:00,15332112,4722979
2019-07-21 00:00:00,15674313,4794537
2019-07-22 00:00:00,14605410,4248521
2019-07-23 00:00:00,14519154,4259603
2019-07-24 00:00:00,14537105,4276349
2019-07-25 00:00:00,14461667,4292970
2019-07-26 00:00:00,14639117,4452858
2019-07-27 00:00:00,15336332,4776796
2019-07-28 00:00:00,15770222,4851691
2019-07-29 00:00:00,14746368,4350198
2019-07-30 00:00:00,14775750,4366667
